,artist_name,track_name,Genre,mode,duration_ms,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3329,department of eagles,waves of rye,Electronic,0,265493,4,0.505,0.697,4,-4.816,0.0305,0.691,0.00646,0.0909,0.312,144.023
3330,deine lakaien,slowly comes my night,Electronic,0,265533,4,0.533,0.651,7,-6.776,0.0277,0.364,0.0217,0.174,0.32,112.01
3331,the age of rockets,fearsome though we are,Electronic,1,186973,4,0.718,0.334,6,-11.994,0.0282,0.715,0.0285,0.0951,0.103,117.052
3332,gorgon city,coming home,Electronic,0,246494,4,0.73,0.811,11,-6.031,0.0411,0.0465,8.85e-05,0.448,0.483,119.995
3333,cosmic gate,falling back,Electronic,1,219398,4,0.607,0.878,0,-3.631,0.0807,0.00281,5.18e-06,0.415,0.318,128.122
3334,everything but the girl,ugly little dreams,Electronic,1,175040,3,0.51,0.437,4,-11.735,0.0307,0.59,3.74e-05,0.0809,0.317,122.333
3335,bondax,temptation,Electronic,0,223227,4,0.592,0.705,5,-6.146,0.0457,0.506,0.0,0.925,0.666,75.005
3336,cibo matto,know your chicken,Electronic,0,260867,4,0.64,0.677,4,-10.978,0.253,0.00364,0.00867,0.0933,0.766,202.243
3337,everything but the girl,temperamental,Electronic,1,318973,4,0.768,0.831,6,-7.142,0.0815,0.0626,0.0661,0.0298,0.927,123.994
3338,clean bandit,dust clears,Electronic,0,234243,4,0.768,0.491,5,-8.316,0.0381,0.112,0.0114,0.139,0.755,125.994
3339,3lau,is it love,Electronic,1,228960,4,0.638,0.743,9,-7.22,0.0464,0.0679,0.00382,0.177,0.299,124.997
3340,david guetta,tomorrow can wait,Electronic,0,189880,4,0.676,0.497,1,-7.308,0.0293,0.000124,0.000475,0.855,0.327,128.106
3341,deptford goth,relics,Electronic,1,237209,4,0.33,0.397,9,-10.893,0.0583,0.887,0.0336,0.122,0.416,67.393
3342,alabama 3,mao tse tung said,Electronic,1,203733,4,0.749,0.765,9,-9.119,0.192,0.295,0.0933,0.678,0.742,118.747
3343,daft punk,television rules the nation,Electronic,1,287840,4,0.702,0.567,7,-5.468,0.0897,6.04e-06,0.706,0.1,0.705,115.316
3344,dive,remember,Electronic,1,196693,4,0.455,0.876,11,-5.191,0.0369,0.00074,0.0,0.336,0.562,90.517
3345,afrojack,keep our love alive,Electronic,0,252997,4,0.59,0.821,0,-5.369,0.0693,0.158,0.00022,0.199,0.117,129.027
3346,daf,auf wiedersehen,Electronic,1,123253,5,0.477,0.568,1,-13.263,0.226,0.447,0.658,0.729,0.529,148.727
3347,frankmusik,brake lights,Electronic,0,167933,4,0.667,0.869,11,-4.275,0.0471,0.00154,0.00378,0.438,0.73,128.013
3348,alunageorge,mean what i mean,Electronic,0,231000,4,0.755,0.866,11,-3.89,0.087,0.439,0.00133,0.257,0.562,108.995
3349,burial,rival dealer,Electronic,1,642533,4,0.301,0.912,10,-8.391,0.24,0.00585,0.622,0.139,0.17,136.012
3350,bassnectar,select frequency,Electronic,1,292920,4,0.838,0.66,7,-7.002,0.256,0.00695,6.12e-05,0.0884,0.367,104.996
3351,dirty vegas,alive,Electronic,1,201093,4,0.586,0.832,7,-6.448,0.04,0.321,0.0061,0.243,0.627,126.981
3352,everything but the girl,troubled mind,Electronic,1,213960,4,0.704,0.493,2,-13.33,0.0291,0.366,0.000571,0.121,0.732,102.418
3353,dht,depressed,Electronic,0,332467,4,0.639,0.902,10,-6.43,0.0415,0.0341,0.0489,0.0846,0.261,130.02
3354,enigma,amen,Electronic,0,293387,3,0.171,0.467,2,-10.121,0.0349,0.143,0.000147,0.102,0.124,71.312
3355,glass animals,youth,Electronic,0,230693,4,0.648,0.718,9,-7.765,0.0298,0.129,0.00156,0.112,0.785,96.017
3356,alabama 3,bourgeoisie blues,Electronic,1,287133,4,0.723,0.883,7,-8.832,0.0549,0.217,0.0341,0.522,0.754,120.55
3357,deine lakaien,the mirror men,Electronic,0,375400,4,0.474,0.697,9,-14.129,0.0574,0.156,0.0329,0.145,0.0878,120.539
3358,bt,surrounded,Electronic,0,215433,4,0.633,0.811,5,-5.6,0.069,0.000642,0.0447,0.139,0.549,126.991
3359,dalvin degrate,dangerous,Electronic,0,194480,3,0.843,0.491,11,-6.599,0.0406,0.134,0.0,0.123,0.782,102.049
3360,calvin harris,vegas,Electronic,1,341760,4,0.692,0.946,7,-5.991,0.0446,0.000428,0.607,0.0937,0.973,127.965
3361,david guetta,love is gone,Electronic,0,186320,4,0.651,0.796,4,-5.303,0.0415,0.0108,0.000376,0.466,0.638,127.989
3362,austra,beat and the pulse,Electronic,1,295680,4,0.631,0.801,1,-9.839,0.0534,0.00051,0.582,0.17,0.424,99.992
3363,dj fresh,hot right now,Electronic,1,181960,4,0.542,0.961,2,-2.218,0.0411,0.000954,0.00259,0.225,0.431,174.961
3364,deepcentral,in love,Electronic,0,225147,4,0.737,0.892,6,-6.614,0.0482,0.0517,0.00187,0.0733,0.826,128.006
3365,dj rap,ordinary day,Electronic,1,147307,5,0.5,0.14,0,-20.129,0.042,0.909,0.0,0.0478,0.163,128.489
3366,basshunter,plane to spain,Electronic,0,220951,4,0.722,0.997,10,-6.015,0.0575,0.000485,0.766,0.104,0.679,142.983
3367,dada life,happy violence,Electronic,0,228667,4,0.576,0.737,0,-5.727,0.0564,0.00129,0.000229,0.129,0.335,127.99
3368,chezidek,all my life,Electronic,0,228250,4,0.589,0.733,9,-7.545,0.0736,0.0612,0.0,0.404,0.894,172.01
3369,david dunn,today is beautiful,Electronic,1,221827,4,0.593,0.833,0,-5.79,0.0304,0.0108,0.0,0.128,0.663,132.019
3370,calvin harris,relax,Electronic,1,227867,4,0.736,0.672,0,-5.578,0.0352,0.0137,0.00211,0.143,0.794,127.956
3371,bomb the bass,bug powder dust,Electronic,0,258427,4,0.651,0.832,1,-9.957,0.0545,0.0294,0.00488,0.894,0.931,98.153
3372,crystal castles,concrete,Electronic,0,196493,4,0.477,0.783,9,-7.946,0.045,0.000177,0.559,0.173,0.215,129.004
3373,anja garbarek,can i keep him,Electronic,1,221253,4,0.497,0.291,0,-14.361,0.0288,0.115,0.254,0.112,0.282,94.926
3374,culture beat,under my skin,Electronic,1,300000,4,0.569,0.691,7,-14.003,0.0347,1.64e-05,0.631,0.35,0.108,142.839
3375,gentleman,life takes more than that,Electronic,1,183667,4,0.749,0.688,5,-5.417,0.0947,0.0917,0.0,0.563,0.87,134.36
3376,culture beat,faith in your heart,Electronic,0,318453,4,0.519,0.747,4,-9.665,0.0421,0.0974,5.51e-05,0.18,0.411,172.631
3377,gentleman,no solidarity,Electronic,0,204000,4,0.573,0.497,11,-5.85,0.0398,0.72,0.0,0.119,0.706,91.931
3378,abandon all ships,miracle,Electronic,0,191080,4,0.51,0.981,4,-3.602,0.0648,0.0046,8.95e-06,0.0995,0.241,135.076
3379,deine lakaien,manastir baroue,Electronic,0,284573,4,0.563,0.467,5,-12.902,0.0317,0.548,0.221,0.0887,0.191,111.135
3380,alle farben,she moves,Electronic,1,197347,4,0.833,0.497,7,-7.876,0.0739,0.291,0.000893,0.0954,0.627,116.98
3381,the black ghosts,full moon,Electronic,1,231333,4,0.564,0.598,7,-8.064,0.0262,0.0105,0.0901,0.165,0.555,105.009
3382,deine lakaien,silence in your eyes,Electronic,1,277627,4,0.558,0.309,2,-14.281,0.0305,0.879,0.696,0.0681,0.222,100.042
3383,css,partners in crime,Electronic,0,252267,4,0.562,0.932,9,-5.65,0.0489,0.426,0.055,0.346,0.782,139.936
3384,avicii,sunset jesus,Electronic,1,264733,4,0.61,0.788,7,-3.599,0.0646,0.0278,1.06e-06,0.13,0.687,104.934
3385,apache indian,everyday,Electronic,1,248533,4,0.803,0.83,8,-3.919,0.0515,0.236,0.0,0.0604,0.975,154.025
3386,afterlife,speck of gold,Electronic,0,335351,4,0.667,0.656,4,-8.001,0.0894,0.729,0.112,0.172,0.402,174.013
3387,air,missing the light of the day,Electronic,1,266467,4,0.667,0.678,10,-6.343,0.028,0.269,0.122,0.138,0.583,119.985
3388,2 unlimited,tuning into something wild,Electronic,1,249941,4,0.748,0.864,0,-9.553,0.0339,0.0557,0.105,0.0284,0.83,138.022
3389,esben and the witch,eumenides,Electronic,0,372840,4,0.31,0.395,1,-11.499,0.0425,0.0323,0.00177,0.105,0.0604,130.015
3390,armin van buuren,sunburn,Electronic,1,376813,4,0.593,0.801,2,-12.446,0.0362,0.0048,0.91,0.143,0.183,134.974
3391,connie lim,now,Electronic,0,310307,3,0.517,0.329,8,-8.955,0.0276,0.791,9.29e-05,0.116,0.106,112.025
3392,2 unlimited,nothing like the rain,Electronic,0,239270,4,0.615,0.865,7,-7.535,0.0455,0.103,5.86e-06,0.115,0.695,83.976
3393,gadjo,so many times,Electronic,0,241860,4,0.615,0.837,9,-5.79,0.0769,0.0173,0.0171,0.173,0.744,129.05
3394,frankmusik,map,Electronic,1,236061,4,0.434,0.682,9,-6.222,0.0529,0.0118,1.08e-06,0.145,0.363,148.087
3395,david guetta,people come people go,Electronic,0,199507,4,0.799,0.706,9,-5.926,0.0372,0.0147,0.0,0.713,0.847,130.013
3396,alunageorge,attracting flies,Electronic,1,188958,4,0.762,0.907,0,-3.381,0.0542,0.056,0.000124,0.153,0.916,98.009
3397,david dunn,i wanna go back,Electronic,1,230192,4,0.465,0.867,3,-5.61,0.0517,0.0192,0.0,0.347,0.521,168.072
3398,everything but the girl,love is strange,Electronic,1,202160,4,0.547,0.267,4,-15.026,0.0278,0.89,1.31e-06,0.0837,0.518,112.384
3399,clancy maverick,the relapse,Electronic,0,295312,4,0.59,0.664,2,-9.649,0.034,0.000791,0.0,0.299,0.236,140.013
3400,esthero,that girl,Electronic,0,280867,4,0.619,0.616,5,-9.232,0.0346,0.00448,0.0694,0.0777,0.324,92.842
3401,funker vogt,friendly fire,Electronic,1,317587,4,0.624,0.907,0,-9.847,0.0402,0.0706,0.832,0.0991,0.619,123.998
3402,babble,sun,Electronic,0,407573,4,0.456,0.765,0,-7.033,0.0269,0.0121,0.0047,0.353,0.208,82.151
3403,enigma,touchness,Electronic,0,215806,4,0.387,0.565,0,-8.186,0.0599,0.0722,0.74,0.181,0.228,177.399
3404,deorro,five more hours,Electronic,0,211975,4,0.699,0.883,5,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961
3405,elsiane,paranoia,Electronic,1,293965,4,0.391,0.369,8,-10.063,0.0265,0.103,0.0127,0.113,0.13,183.81
3406,crystal castles,black panther,Electronic,0,177173,4,0.476,0.814,9,-7.077,0.0314,0.00258,0.0125,0.213,0.604,149.879
3407,chromeo,tenderoni,Electronic,1,254107,4,0.779,0.929,0,-3.081,0.0391,0.00321,0.677,0.0424,0.742,123.9
3408,calvin harris,the girls,Electronic,1,315107,4,0.616,0.892,9,-4.879,0.0318,0.00577,0.000281,0.358,0.843,127.899
3409,clint crisher,never again,Electronic,1,232147,4,0.567,0.726,9,-14.077,0.0526,0.0167,0.000193,0.289,0.667,164.688
3410,the correspondents,washington square,Electronic,0,213507,4,0.504,0.792,5,-6.492,0.0611,0.213,3.49e-05,0.33,0.883,83.83
3411,dj antoine,without you,Electronic,1,217800,4,0.513,0.709,10,-4.129,0.0444,0.187,0.0,0.135,0.367,128.125
3412,front 242,moldavia,Electronic,1,212320,4,0.544,0.826,7,-14.396,0.0603,4.33e-05,0.873,0.834,0.126,125.956
3413,chromeo,night by night,Electronic,1,225400,4,0.684,0.896,8,-4.16,0.0349,0.00646,0.0129,0.0924,0.573,125.981
3414,friendly fires,kiss of life,Electronic,0,250333,4,0.559,0.926,10,-5.365,0.185,0.0498,6.65e-06,0.32,0.356,139.967
3415,2 unlimited,maximum overdrive,Electronic,0,239409,4,0.646,0.845,10,-13.238,0.0415,0.00708,1.83e-05,0.144,0.696,128.0
3416,delerium,keyless door,Electronic,0,305093,4,0.519,0.772,9,-8.886,0.0411,0.16,0.304,0.0897,0.23,160.023
3417,caravan palace,wonda,Electronic,1,224293,4,0.772,0.851,0,-6.809,0.0522,0.316,0.33,0.0458,0.634,105.981
3418,darko,awol,Electronic,0,168989,4,0.509,0.973,0,-2.911,0.0917,1.05e-05,0.104,0.154,0.742,102.595
3419,dj sammy,unbreakable,Electronic,0,256720,4,0.57,0.87,2,-7.202,0.0346,0.061,0.487,0.0613,0.598,139.987
3420,friendly fires,hawaiian air,Electronic,1,252200,4,0.529,0.802,8,-5.236,0.0735,0.00426,1.53e-05,0.0906,0.52,141.953
3421,funker vogt,fallen hero,Electronic,0,299080,4,0.517,0.976,5,-8.848,0.0428,0.00271,0.114,0.715,0.703,110.0
3422,au5,crossroad,Electronic,0,417315,4,0.558,0.753,5,-4.584,0.0389,0.000407,0.111,0.0837,0.098,127.979
3423,emilie simon,to the dancers in the rain,Electronic,1,162027,4,0.679,0.446,0,-9.64,0.0279,0.234,0.32,0.166,0.0664,120.038
3424,abra,crybaby,Electronic,1,312248,4,0.673,0.818,0,-6.871,0.0299,0.00955,0.00083,0.0861,0.553,112.994
3425,daft punk,derezzed,Electronic,1,104113,4,0.539,0.617,1,-10.057,0.046,0.00109,0.762,0.18,0.0772,119.993
3426,anja garbarek,the last trick,Electronic,1,329613,4,0.318,0.481,6,-7.816,0.0472,0.757,0.000427,0.106,0.174,92.071
3427,bob sinclar,the network,Electronic,1,343493,4,0.795,0.875,6,-5.058,0.0509,0.00325,0.115,0.0855,0.623,128.0
3428,david guetta,i can only imagine,Electronic,1,31453,1,0.758,0.129,4,-22.236,0.901,0.801,0.0,0.144,0.375,96.2
3429,alex g,in love,Electronic,1,210623,3,0.373,0.357,0,-10.807,0.0315,0.797,0.000975,0.097,0.0906,121.274
3430,caroline,winter,Electronic,1,288000,4,0.38,0.32,4,-12.301,0.0306,0.709,0.083,0.0662,0.0395,100.053
3431,cameo,insane,Electronic,1,301787,4,0.851,0.629,11,-8.793,0.0506,0.519,0.241,0.265,0.776,105.367
3432,everything but the girl,get back together,Electronic,1,234386,4,0.838,0.7,0,-7.442,0.0277,0.359,2.1e-06,0.0875,0.947,119.966
3433,darko,timepieces and lock shaped hearts,Electronic,1,218769,4,0.396,0.992,5,-2.621,0.0819,0.000126,0.0,0.542,0.516,100.025
3434,dash berlin,jar of hearts,Electronic,1,221240,4,0.52,0.752,3,-4.975,0.0481,0.201,1.52e-05,0.211,0.22,127.972
3435,caravan palace,lone digger,Electronic,0,229805,4,0.769,0.924,5,-5.263,0.051,0.596,0.0156,0.114,0.88,123.989
3436,css,give up,Electronic,0,200587,4,0.637,0.904,1,-4.769,0.0313,0.00392,7.4e-05,0.0761,0.949,143.989
3437,atb,black nights,Electronic,1,302400,4,0.692,0.868,0,-4.905,0.0616,0.107,2.45e-05,0.184,0.673,90.004
3438,everything but the girl,sean,Electronic,1,214467,3,0.44,0.368,5,-15.849,0.0345,0.161,0.000803,0.238,0.461,172.303
3439,bliss,kissing,Electronic,1,373240,4,0.637,0.417,0,-14.726,0.0363,0.0258,0.554,0.1,0.371,84.004
3440,gesaffelstein,destinations,Electronic,0,216720,4,0.801,0.551,10,-11.19,0.208,0.189,0.67,0.315,0.19,102.014
3441,alunageorge,heartbreak horizon,Electronic,1,229653,4,0.69,0.861,2,-4.057,0.0506,0.07,0.0,0.0706,0.692,100.015
3442,front 242,quite unusual,Electronic,1,225013,4,0.576,0.95,2,-10.76,0.0313,6.24e-06,0.819,0.0658,0.497,119.444
3443,bt,blue skies,Electronic,0,306040,4,0.588,0.901,1,-4.984,0.0628,0.022,0.00189,0.323,0.585,126.996
3444,deine lakaien,love will not die,Electronic,0,290600,4,0.703,0.378,0,-13.455,0.0357,0.635,0.241,0.12,0.207,142.399
3445,brian eno,julie with,Electronic,0,352760,3,0.233,0.0456,9,-22.139,0.0322,0.972,0.129,0.0444,0.0359,98.78
3446,david sylvian,pollen path,Electronic,0,205693,4,0.64,0.491,4,-10.304,0.0314,0.859,0.000152,0.216,0.118,96.439
3447,global deejays,kids,Electronic,1,342424,4,0.625,0.757,9,-4.459,0.0647,0.00134,0.291,0.099,0.387,128.999
3448,eli sostre,nobody,Electronic,0,196153,3,0.673,0.267,1,-14.148,0.0537,0.474,1.54e-05,0.0998,0.371,147.005
3449,cameo,feel me,Electronic,1,369093,4,0.609,0.529,5,-7.816,0.0295,0.499,0.0,0.268,0.384,136.027
3450,galavant,lightweight,Electronic,1,182253,4,0.449,0.662,7,-3.566,0.136,0.0173,0.000152,0.083,0.227,166.04
3451,blaqk audio,to be alone,Electronic,0,202000,4,0.472,0.702,2,-7.37,0.0297,0.00184,0.151,0.109,0.132,74.996
3452,bt,knowledge of self,Electronic,1,399667,4,0.682,0.969,9,-5.167,0.0953,0.00151,0.0013,0.128,0.421,130.019
3453,brian eno,wire shock,Electronic,1,329387,4,0.698,0.664,1,-13.827,0.0486,0.0504,0.377,0.278,0.43,91.091
3454,the aston shuffle,you really got me,Electronic,0,303294,4,0.583,0.697,9,-4.947,0.0329,0.244,0.0,0.0524,0.286,121.996
3455,atb,take me over,Electronic,0,253427,4,0.58,0.89,4,-5.736,0.0406,0.0188,0.00549,0.12,0.399,134.838
3456,alunageorge,diver,Electronic,0,197280,4,0.624,0.666,10,-7.584,0.0482,0.416,0.00185,0.097,0.904,159.977
3457,cassius,go up,Electronic,1,332547,4,0.735,0.837,8,-8.232,0.0665,0.249,0.000512,0.118,0.345,125.039
3458,allure,when you need someone,Electronic,0,258627,4,0.609,0.676,2,-10.123,0.0351,0.00249,0.00273,0.572,0.328,85.132
3459,2 unlimited,face to face,Electronic,1,242919,4,0.736,0.974,2,-9.858,0.0425,0.0294,0.0404,0.225,0.515,128.925
3460,blue stahli,takedown,Electronic,1,175636,4,0.464,0.959,8,-6.162,0.0783,2.3e-05,0.00865,0.331,0.447,144.029
3461,friendly fires,show me lights,Electronic,1,215773,4,0.545,0.908,2,-4.863,0.0674,0.0319,0.0,0.608,0.633,112.708
3462,fox stevenson,all in,Electronic,1,257814,4,0.457,0.716,6,-3.145,0.0587,0.0101,2.29e-05,0.0856,0.461,175.114
3463,esben and the witch,marching song,Electronic,0,229295,4,0.461,0.463,11,-10.831,0.0343,0.0139,0.13,0.082,0.0695,130.034
3464,4 strings,come closer,Electronic,0,214107,4,0.596,0.784,9,-7.69,0.0418,0.0026,0.00411,0.0255,0.0527,138.031
3465,austra,utopia,Electronic,1,243004,4,0.709,0.475,6,-7.067,0.031,0.00513,0.579,0.115,0.389,124.987
3466,creature feature,six foot deep,Electronic,0,159907,4,0.541,0.733,5,-4.38,0.0384,0.00113,1.87e-05,0.206,0.613,124.944
3467,christine and the queens,starshipper,Electronic,0,302067,4,0.47,0.481,5,-9.846,0.0412,0.14,0.0597,0.121,0.128,179.969
3468,funker vogt,time of dreams,Electronic,1,334813,4,0.479,0.782,2,-8.75,0.0356,0.000208,0.582,0.106,0.135,159.81
3469,2 unlimited,let the beat control your body,Electronic,1,218836,4,0.661,0.966,6,-7.508,0.044,0.00797,2.15e-05,0.0497,0.966,141.934
3470,etro anime,purest one,Electronic,1,253200,4,0.412,0.648,1,-6.925,0.0526,0.0192,0.00027,0.106,0.459,84.105
3471,esthero,superheroes,Electronic,1,238600,4,0.686,0.358,1,-11.395,0.0297,0.828,0.452,0.11,0.612,79.597
3472,goldfish,fort knox,Electronic,0,197787,4,0.676,0.689,10,-7.837,0.137,0.138,0.0,0.334,0.73,117.407
3473,curve,alligators getting up,Electronic,1,276800,4,0.477,0.905,1,-7.331,0.0496,0.000365,0.0889,0.401,0.776,93.888
3474,creature feature,look to the skies,Electronic,0,224787,4,0.565,0.988,7,-4.978,0.165,0.0248,3.57e-05,0.489,0.189,120.041
3475,bt,the ghost in you,Electronic,1,477253,4,0.592,0.46,10,-11.445,0.0319,0.249,0.0262,0.22,0.154,119.947
3476,front 242,triple x girlfriend,Electronic,1,258880,4,0.696,0.414,10,-17.269,0.0952,0.0476,0.505,0.321,0.233,160.015
3477,everything but the girl,missing,Electronic,0,247200,4,0.677,0.484,9,-10.506,0.0325,0.077,4.71e-05,0.134,0.696,123.534
3478,caravan palace,rock it for me,Electronic,0,191493,4,0.802,0.951,10,-3.933,0.189,0.482,0.00305,0.319,0.695,106.019
3479,datarock,amarillion,Electronic,0,259998,4,0.664,0.831,1,-7.413,0.0451,0.00114,0.155,0.101,0.531,156.999
3480,2 fabiola,lift me up,Electronic,0,314507,4,0.586,0.821,9,-10.447,0.0354,0.0253,0.0142,0.494,0.276,145.883
3481,esben and the witch,chorea,Electronic,0,264947,4,0.263,0.788,1,-10.288,0.125,0.299,0.00784,0.0674,0.0776,148.919
3482,blutengel,our time,Electronic,0,344493,4,0.384,0.842,2,-3.123,0.0386,0.135,2.91e-06,0.297,0.156,110.014
3483,air,cherry blossom girl,Electronic,0,219760,4,0.436,0.76,1,-7.906,0.0374,0.362,0.955,0.13,0.504,75.012
3484,edward,high priest of the dirty devil,Electronic,1,275440,4,0.601,0.668,2,-8.876,0.032,0.0383,0.194,0.18,0.272,121.177
3485,alpha,portable living room,Electronic,1,244333,4,0.391,0.326,7,-10.329,0.0306,0.443,0.000413,0.115,0.0362,125.86
3486,atari teenage riot,kids are united,Electronic,1,218267,4,0.468,0.989,6,-5.348,0.345,0.000733,7.52e-05,0.411,0.259,138.996
3487,esthero,beautiful lie,Electronic,0,310920,4,0.699,0.863,7,-6.792,0.0614,0.307,0.00338,0.31,0.646,81.566
3488,combichrist,homeward,Electronic,1,297419,4,0.493,0.627,10,-8.95,0.0701,0.0521,0.025,0.111,0.181,140.226
3489,bag raiders,way back home,Electronic,0,256613,4,0.543,0.777,11,-5.772,0.0836,0.0965,0.00898,0.161,0.446,125.988
3490,art vs science,in this together,Electronic,0,242594,4,0.652,0.918,4,-4.888,0.0576,0.0509,0.000527,0.412,0.518,124.024
3491,bob sinclar,shining from heaven,Electronic,1,381333,4,0.741,0.9,8,-5.223,0.0321,0.0449,0.00313,0.228,0.811,130.005
3492,ema,milkman,Electronic,1,200933,4,0.351,0.764,9,-5.914,0.0439,0.000874,0.589,0.699,0.421,106.003
3493,david holmes,elsewhere anchises,Electronic,1,290769,3,0.252,0.184,0,-19.926,0.0342,0.716,0.48,0.0822,0.104,74.526
3494,flight facilities,with you,Electronic,0,220996,4,0.764,0.591,6,-6.677,0.0451,0.113,1.49e-05,0.107,0.672,116.038
3495,buju banton,one to one,Electronic,1,252600,4,0.597,0.544,7,-9.205,0.0443,0.311,0.0,0.273,0.53,141.691
3496,david guetta,never take away my freedom,Electronic,0,249333,4,0.558,0.688,4,-6.429,0.0333,0.00371,0.0163,0.142,0.462,127.967
3497,the avalanches,colours,Electronic,0,212213,4,0.481,0.693,5,-8.466,0.0415,0.138,0.0763,0.57,0.395,109.139
3498,culture beat,guardian angel,Electronic,0,233747,4,0.563,0.463,3,-10.763,0.146,0.13,0.00203,0.0853,0.388,181.795
3499,abandon all ships,bro my god,Electronic,1,154387,4,0.33,0.803,8,-6.052,0.0893,0.00226,4.12e-05,0.18,0.347,125.172
3500,air,electronic performers,Electronic,1,336360,4,0.727,0.824,7,-7.865,0.0737,0.0481,0.888,0.128,0.356,119.787
3501,esben and the witch,hexagons iv,Electronic,0,284600,4,0.209,0.467,5,-9.885,0.0356,0.646,0.093,0.0712,0.0443,95.002
3502,the chain gang of 1974,i still wonder,Electronic,1,277040,4,0.554,0.734,6,-5.361,0.0303,0.0221,0.000688,0.104,0.215,100.034
3503,aeroplane,without lies,Electronic,1,131133,4,0.821,0.564,2,-8.858,0.0376,0.0142,0.128,0.132,0.837,109.97
3504,bt,communicate,Electronic,0,357480,4,0.67,0.912,9,-9.158,0.0549,0.00735,0.557,0.191,0.102,133.988
3505,2 unlimited,delight,Electronic,1,220857,4,0.602,0.942,7,-12.767,0.0451,0.00855,6.88e-05,0.17,0.287,129.835
3506,air,people in the city,Electronic,0,297200,4,0.641,0.528,7,-8.317,0.0409,0.294,0.882,0.0821,0.213,137.708
3507,delerium,chrysalis heart,Electronic,0,229693,4,0.562,0.859,7,-5.22,0.044,0.0246,3.02e-06,0.229,0.525,95.027
3508,the avalanches,close to you,Electronic,0,236093,4,0.68,0.912,10,-8.017,0.0585,0.113,0.000541,0.866,0.525,111.898
3509,bering strait,i could be persuaded,Electronic,1,170613,3,0.316,0.42,9,-7.159,0.0286,0.212,0.0,0.103,0.174,187.539
3510,eli sostre,big deal,Electronic,0,354978,4,0.539,0.494,10,-9.046,0.192,0.211,8.35e-06,0.163,0.161,114.594
3511,cerrone,hooked on you,Electronic,0,357000,4,0.629,0.877,7,-6.23,0.0306,0.0105,0.00318,0.0552,0.929,107.558
3512,chris malinchak,happiness,Electronic,1,197775,4,0.762,0.491,9,-9.758,0.0399,0.002,0.0116,0.0629,0.213,121.019
3513,the age of rockets,1001 dirty tricks to kill your king,Electronic,1,145040,4,0.687,0.0525,5,-17.596,0.0358,0.953,2.47e-05,0.104,0.422,109.96
3514,the avalanches,since i left you,Electronic,1,262840,4,0.518,0.912,7,-7.275,0.0573,0.226,0.0,0.726,0.504,102.778
3515,dirty vegas,home again,Electronic,1,286507,4,0.64,0.836,3,-3.831,0.0265,0.0785,1.63e-06,0.138,0.866,121.982
